"sub","ses","task","datatype","trial_n","cold_t","warm_t","burn_yn","temp_cw"
"27","1","fast","beh",78,18,32.9000015258789,0,1
"27","1","fast","beh",79,21,31.2000007629395,0,0
"27","1","fast","beh",80,27,34.7999992370605,1,1
"27","1","fast","beh",81,21,32.7000007629395,0,0
"27","1","fast","beh",82,15,30.7999992370605,0,0
"27","1","fast","beh",83,24,35.2000007629395,0,1
"27","1","fast","beh",84,24,33.9000015258789,0,1
"27","1","fast","beh",85,15,32.4000015258789,0,0
"27","1","fast","beh",86,27,36.2999992370605,1,1
"27","1","fast","beh",87,27,34.7999992370605,0,1
"27","1","fast","beh",88,18,30.6000003814697,1,0
"27","1","fast","beh",89,21,34.4000015258789,1,0
"27","1","fast","beh",90,21,34.4000015258789,1,0
"27","1","fast","beh",91,9,30.2999992370605,0,0
"27","1","fast","beh",92,21,31.3999996185303,0,0
"27","1","fast","beh",93,18,32,0,0
"27","1","fast","beh",94,24,33.9000015258789,0,1
"27","1","fast","beh",95,18,32,0,0
"27","1","fast","beh",96,24,33.9000015258789,0,1
"27","1","fast","beh",97,18,32,0,0
"27","1","fast","beh",98,15,32.4000015258789,1,0
"27","1","fast","beh",99,15,32.4000015258789,1,0
"27","1","fast","beh",100,NA,NA,NA,NA
"2","2","fast","beh",1,27,35,0,0
"2","2","fast","beh",2,3,35.4000015258789,1,0
"2","2","fast","beh",3,24,43.7999992370605,1,1
"2","2","fast","beh",4,24,38.4000015258789,1,1
"2","2","fast","beh",5,24,37.2999992370605,1,1
"2","2","fast","beh",6,27,38,1,1
"2","2","fast","beh",7,27,38,0,1
"2","2","fast","beh",8,24,34.7999992370605,0,0
"2","2","fast","beh",9,27,35.0999984741211,0,1
"2","2","fast","beh",10,24,36.4000015258789,0,0
"2","2","fast","beh",11,6,32.5999984741211,1,1
"2","2","fast","beh",12,21,30.1000003814697,0,0
"2","2","fast","beh",13,21,37.5999984741211,0,0
"2","2","fast","beh",14,21,36.5999984741211,0,0
"2","2","fast","beh",15,18,35.7000007629395,1,0
"2","2","fast","beh",16,12,38.9000015258789,0,0
"2","2","fast","beh",17,3,42.7000007629395,1,1
"2","2","fast","beh",18,6,30.2999992370605,1,0
"2","2","fast","beh",19,3,39,1,1
"2","2","fast","beh",20,9,39.5999984741211,1,1
"2","2","fast","beh",21,21,46.7000007629395,1,1
"2","2","fast","beh",22,27,34.7000007629395,0,1
"2","2","fast","beh",23,24,40,0,0
"2","2","fast","beh",24,18,34.5,1,0
"2","2","fast","beh",25,24,31.3999996185303,0,0
"2","2","fast","beh",26,3,33.5,1,1
"2","2","fast","beh",27,27,37.2000007629395,0,1
"2","2","fast","beh",28,24,40.7000007629395,0,1
"2","2","fast","beh",29,0,31.1000003814697,1,0
"2","2","fast","beh",30,3,31,1,0
"2","2","fast","beh",31,15,30.6000003814697,0,0
"2","2","fast","beh",32,27,46,1,1
"2","2","fast","beh",33,21,43.5999984741211,0,0
"2","2","fast","beh",34,21,46.4000015258789,1,1
"2","2","fast","beh",35,18,42.4000015258789,0,0
"2","2","fast","beh",36,6,35.0999984741211,1,0
"2","2","fast","beh",37,9,36.2999992370605,0,0
"2","2","fast","beh",38,21,30.1000003814697,0,0
"2","2","fast","beh",39,3,34.4000015258789,1,0
"2","2","fast","beh",40,9,37.7999992370605,1,0
"2","2","fast","beh",41,0,30,1,0
"2","2","fast","beh",42,21,31.7999992370605,0,0
"2","2","fast","beh",43,12,38.9000015258789,1,1
"2","2","fast","beh",44,15,41,1,1
"2","2","fast","beh",45,15,40.5,0,1
"2","2","fast","beh",46,21,40.2000007629395,1,1
"2","2","fast","beh",47,21,32.0999984741211,0,0
"2","2","fast","beh",48,6,34,1,0
"2","2","fast","beh",49,18,43.9000015258789,1,1
"2","2","fast","beh",50,27,46,1,1
"2","2","fast","beh",51,18,42.9000015258789,1,0
"2","2","fast","beh",52,27,44.7000007629395,1,1
"2","2","fast","beh",53,12,31.7000007629395,0,0
"2","2","fast","beh",54,18,36.7999992370605,0,0
"2","2","fast","beh",55,27,49,1,1
"2","2","fast","beh",56,24,36.2999992370605,0,0
"2","2","fast","beh",57,18,37.2999992370605,1,0
"2","2","fast","beh",58,6,33.2999992370605,1,0
"2","2","fast","beh",59,24,41.2000007629395,0,1
"2","2","fast","beh",60,21,44.2000007629395,1,1
"2","2","fast","beh",61,27,38.7999992370605,0,1
"2","2","fast","beh",62,15,30.2999992370605,1,0
"2","2","fast","beh",63,21,44.2999992370605,1,1
"2","2","fast","beh",64,15,34,0,0
"2","2","fast","beh",65,27,48.9000015258789,1,1
"2","2","fast","beh",66,21,43.7000007629395,1,0
"2","2","fast","beh",67,9,30.2000007629395,1,0
"2","2","fast","beh",68,15,38.9000015258789,1,0
"2","2","fast","beh",69,27,43.4000015258789,0,1
"2","2","fast","beh",70,24,46.2000007629395,1,0
"2","2","fast","beh",71,9,34,0,0
"2","2","fast","beh",72,27,38.7999992370605,0,1
"2","2","fast","beh",73,15,34.4000015258789,0,0
"2","2","fast","beh",74,9,30.3999996185303,0,0
"2","2","fast","beh",75,27,39.2000007629395,0,1
"2","2","fast","beh",76,27,48.0999984741211,1,0
"2","2","fast","beh",77,15,39.4000015258789,0,0
"2","2","fast","beh",78,24,37.2999992370605,0,1
"2","2","fast","beh",79,15,35.7000007629395,0,0
"2","2","fast","beh",80,15,40.0999984741211,1,1
"2","2","fast","beh",81,15,39.9000015258789,1,1
"2","2","fast","beh",82,21,35.7000007629395,0,1
"2","2","fast","beh",83,18,34,0,0
"2","2","fast","beh",84,6,33.2999992370605,0,0
"2","2","fast","beh",85,21,43.7999992370605,0,0
"2","2","fast","beh",86,18,38.2999992370605,1,0
"2","2","fast","beh",87,24,46.0999984741211,1,1
"2","2","fast","beh",88,18,34.0999984741211,0,0
"2","2","fast","beh",89,3,31.2999992370605,0,0
"2","2","fast","beh",90,18,42.2999992370605,0,1
"2","2","fast","beh",91,3,32.5,0,0
"2","2","fast","beh",92,9,37.7000007629395,0,1
"2","2","fast","beh",93,24,42,0,1
"2","2","fast","beh",94,21,35.7999992370605,0,0
"2","2","fast","beh",95,9,38.2999992370605,1,0
"2","2","fast","beh",96,27,48.5,1,1
"2","2","fast","beh",97,18,34.4000015258789,0,0
"2","2","fast","beh",98,21,36.2999992370605,0,1
"2","2","fast","beh",99,6,31.7999992370605,0,0
"2","2","fast","beh",100,15,33.4000015258789,0,0
"3","2","fast","beh",1,27,35,0,0
"3","2","fast","beh",2,27,49.7999992370605,1,1
"3","2","fast","beh",3,27,41.5999984741211,1,1
"3","2","fast","beh",4,15,32.0999984741211,1,0
"3","2","fast","beh",5,27,39,0,1
"3","2","fast","beh",6,24,33.7000007629395,0,0
"3","2","fast","beh",7,15,30.8999996185303,0,0
"3","2","fast","beh",8,27,41.7999992370605,1,1
"3","2","fast","beh",9,24,35.5,0,1
"3","2","fast","beh",10,18,32.2000007629395,1,0
"3","2","fast","beh",11,27,40.9000015258789,1,1
"3","2","fast","beh",12,27,37.5999984741211,0,1
"3","2","fast","beh",13,21,34.2000007629395,1,1
"3","2","fast","beh",14,18,30.7999992370605,1,0
"3","2","fast","beh",15,15,31.7000007629395,0,0
"3","2","fast","beh",16,24,46,1,1
"3","2","fast","beh",17,27,33.2000007629395,0,1
"3","2","fast","beh",18,27,46.5999984741211,1,1
"3","2","fast","beh",19,18,36.9000015258789,1,1
"3","2","fast","beh",20,27,43.9000015258789,1,1
"3","2","fast","beh",21,24,36.2000007629395,0,0
"3","2","fast","beh",22,15,30.2999992370605,0,0
"3","2","fast","beh",23,21,37.7000007629395,0,1
"3","2","fast","beh",24,9,36.2999992370605,1,0
"3","2","fast","beh",25,24,42.5999984741211,0,1
"3","2","fast","beh",26,0,36.2000007629395,1,0
"3","2","fast","beh",27,15,31.8999996185303,0,0
"3","2","fast","beh",28,9,30.3999996185303,1,0
"3","2","fast","beh",29,27,34,0,1
"3","2","fast","beh",30,12,30.3999996185303,0,0
"3","2","fast","beh",31,12,31.2999992370605,0,0
"3","2","fast","beh",32,24,39,0,1
"3","2","fast","beh",33,3,36.7999992370605,1,1
"3","2","fast","beh",34,24,45.7999992370605,1,1
"3","2","fast","beh",35,24,44.7000007629395,1,1
"3","2","fast","beh",36,21,31.5,0,0
"3","2","fast","beh",37,27,41.4000015258789,0,1
"3","2","fast","beh",38,18,34.9000015258789,0,0
"3","2","fast","beh",39,21,32.4000015258789,0,0
"3","2","fast","beh",40,18,30.8999996185303,0,0
"3","2","fast","beh",41,6,30.1000003814697,1,0
"3","2","fast","beh",42,0,30.2999992370605,1,0
"3","2","fast","beh",43,6,32.2000007629395,1,0
"3","2","fast","beh",44,18,35.0999984741211,0,1
"3","2","fast","beh",45,15,33.4000015258789,1,0
"3","2","fast","beh",46,27,42.2999992370605,1,1
"3","2","fast","beh",47,24,35.7999992370605,0,0
"3","2","fast","beh",48,27,41.7999992370605,0,1
"3","2","fast","beh",49,18,31.7000007629395,0,0
"3","2","fast","beh",50,24,36.5,0,1
"3","2","fast","beh",51,27,39.2000007629395,1,1
"3","2","fast","beh",52,27,45.4000015258789,1,1
"3","2","fast","beh",53,9,32.9000015258789,1,0
"3","2","fast","beh",54,18,32.0999984741211,0,0
"3","2","fast","beh",55,6,30.6000003814697,1,0
"3","2","fast","beh",56,18,32.2999992370605,0,0
"3","2","fast","beh",57,24,39.4000015258789,0,1
"3","2","fast","beh",58,6,30,1,0
"3","2","fast","beh",59,27,44.5999984741211,1,1
"3","2","fast","beh",60,15,30.6000003814697,1,0
"3","2","fast","beh",61,24,39.5,1,1
"3","2","fast","beh",62,18,32.0999984741211,0,0
"3","2","fast","beh",63,9,31.3999996185303,1,0
"3","2","fast","beh",64,27,41.5999984741211,0,1
"3","2","fast","beh",65,24,42.2000007629395,1,1
"3","2","fast","beh",66,18,32.2999992370605,0,0
"3","2","fast","beh",67,18,34.9000015258789,0,0
"3","2","fast","beh",68,24,37,0,1
"3","2","fast","beh",69,15,30.5,0,0
"3","2","fast","beh",70,9,31.2000007629395,1,0
"3","2","fast","beh",71,12,30.7999992370605,0,0
"3","2","fast","beh",72,18,33,0,0
"3","2","fast","beh",73,27,44.0999984741211,1,1
"3","2","fast","beh",74,15,33.2000007629395,1,0
"3","2","fast","beh",75,27,43.9000015258789,0,1
"3","2","fast","beh",76,15,35.5,1,1
"3","2","fast","beh",77,21,37.4000015258789,0,1
"3","2","fast","beh",78,27,44.5,1,1
"3","2","fast","beh",79,15,30.7999992370605,0,0
"3","2","fast","beh",80,24,39.7999992370605,0,1
"3","2","fast","beh",81,15,33.2000007629395,0,0
"3","2","fast","beh",82,12,31.1000003814697,1,0
"3","2","fast","beh",83,21,35.4000015258789,0,1
"3","2","fast","beh",84,21,39.9000015258789,0,1
"3","2","fast","beh",85,18,33.2999992370605,1,0
"3","2","fast","beh",86,15,33.2000007629395,0,0
"3","2","fast","beh",87,21,35.2999992370605,0,0
"3","2","fast","beh",88,12,31.1000003814697,0,0
"3","2","fast","beh",89,12,33.7999992370605,1,1
"3","2","fast","beh",90,18,33.2999992370605,0,0
"3","2","fast","beh",91,21,35.5999984741211,0,0
"3","2","fast","beh",92,27,40,0,1
"3","2","fast","beh",93,24,37.9000015258789,0,1
"3","2","fast","beh",94,24,40.2999992370605,0,1
"3","2","fast","beh",95,9,31.2000007629395,1,0
"3","2","fast","beh",96,21,35.7999992370605,0,1
"3","2","fast","beh",97,21,38.2000007629395,1,1
"3","2","fast","beh",98,12,33.4000015258789,1,0
"3","2","fast","beh",99,15,31.2000007629395,0,0
"3","2","fast","beh",100,18,35.7999992370605,0,0
"4","2","fast","beh",1,27,35,0,1
"4","2","fast","beh",2,3,35.4000015258789,0,1
"4","2","fast","beh",3,3,41.5,1,1
"4","2","fast","beh",4,9,36.5,1,1
"4","2","fast","beh",5,21,45.2000007629395,1,1
"4","2","fast","beh",6,24,45.2000007629395,1,1
"4","2","fast","beh",7,21,41.0999984741211,1,1
"4","2","fast","beh",8,15,34.9000015258789,0,0
"4","2","fast","beh",9,27,41.4000015258789,0,1
"4","2","fast","beh",10,15,38.5,0,1
"4","2","fast","beh",11,15,43.4000015258789,0,1
"4","2","fast","beh",12,12,38,0,1
"4","2","fast","beh",13,27,36.0999984741211,0,1
"4","2","fast","beh",14,18,41.9000015258789,1,1
"4","2","fast","beh",15,0,44,1,1
"4","2","fast","beh",16,3,44,1,1
"4","2","fast","beh",17,15,46.2000007629395,1,1
"4","2","fast","beh",18,6,42.5,1,0
"4","2","fast","beh",19,15,32.7999992370605,0,1
"4","2","fast","beh",20,21,36.7999992370605,0,1
"4","2","fast","beh",21,9,33.5999984741211,1,0
"4","2","fast","beh",22,18,32.9000015258789,0,0
"4","2","fast","beh",23,21,41.7999992370605,0,1
"4","2","fast","beh",24,12,31.5,0,0
"4","2","fast","beh",25,9,42.4000015258789,1,1
"4","2","fast","beh",26,15,34.0999984741211,0,0
"4","2","fast","beh",27,6,31.2999992370605,1,0
"4","2","fast","beh",28,6,40.2999992370605,1,1
"4","2","fast","beh",29,15,44.2000007629395,0,1
"4","2","fast","beh",30,12,44.7000007629395,0,1
"4","2","fast","beh",31,3,33.0999984741211,1,0
"4","2","fast","beh",32,0,37.7000007629395,1,0
"4","2","fast","beh",33,21,36,0,1
"4","2","fast","beh",34,24,47.7000007629395,1,1
"4","2","fast","beh",35,6,41.5,1,1
"4","2","fast","beh",36,18,49.2000007629395,1,1
"4","2","fast","beh",37,12,30.2999992370605,1,0
"4","2","fast","beh",38,12,36,1,0
"4","2","fast","beh",39,12,35.4000015258789,1,0
"4","2","fast","beh",40,15,46.2999992370605,1,1
"4","2","fast","beh",41,27,48.7999992370605,1,1
"4","2","fast","beh",42,24,35.5,0,1
"4","2","fast","beh",43,24,44.5999984741211,0,1
"4","2","fast","beh",44,9,41.0999984741211,1,1
"4","2","fast","beh",45,6,30.6000003814697,1,0
"4","2","fast","beh",46,9,31.7999992370605,0,0
"4","2","fast","beh",47,0,33.5999984741211,1,0
"4","2","fast","beh",48,0,32.2999992370605,1,0
"4","2","fast","beh",49,9,39.5999984741211,0,1
"4","2","fast","beh",50,24,37.7000007629395,0,1
"4","2","fast","beh",51,6,38.2999992370605,1,0
"4","2","fast","beh",52,9,32.7999992370605,1,0
"4","2","fast","beh",53,15,37.4000015258789,0,0
"4","2","fast","beh",54,9,40.2000007629395,1,1
"4","2","fast","beh",55,18,40.5999984741211,0,1
"4","2","fast","beh",56,15,30.8999996185303,0,0
"4","2","fast","beh",57,18,48.0999984741211,1,1
"4","2","fast","beh",58,15,45,1,1
"4","2","fast","beh",59,27,43.0999984741211,0,1
"4","2","fast","beh",60,9,32.9000015258789,1,0
"4","2","fast","beh",61,18,34.4000015258789,0,0
"4","2","fast","beh",62,27,44.0999984741211,0,1
"4","2","fast","beh",63,21,38.2000007629395,0,1
"4","2","fast","beh",64,24,47.7000007629395,1,1
"4","2","fast","beh",65,18,46.9000015258789,1,1
"4","2","fast","beh",66,21,49.4000015258789,1,1
"4","2","fast","beh",67,3,32.5999984741211,1,0
"4","2","fast","beh",68,12,40.5999984741211,0,1
"4","2","fast","beh",69,18,46.7999992370605,1,1
"4","2","fast","beh",70,18,35.5999984741211,0,1
"4","2","fast","beh",71,15,33.2000007629395,0,0
"4","2","fast","beh",72,6,35.5,1,0
"4","2","fast","beh",73,15,33.5,0,1
"4","2","fast","beh",74,6,35.2000007629395,1,0
"4","2","fast","beh",75,9,33,1,0
"4","2","fast","beh",76,21,44,0,1
"4","2","fast","beh",77,24,47.2000007629395,1,1
"4","2","fast","beh",78,15,38.4000015258789,0,0
"4","2","fast","beh",79,12,35.9000015258789,0,1
"4","2","fast","beh",80,21,49,1,1
"4","2","fast","beh",81,27,44.5999984741211,0,1
"4","2","fast","beh",82,3,31.6000003814697,0,0
"4","2","fast","beh",83,12,36.4000015258789,0,1
"4","2","fast","beh",84,12,41.2999992370605,0,1
"4","2","fast","beh",85,24,42,0,1
"4","2","fast","beh",86,12,36.9000015258789,0,0
"4","2","fast","beh",87,24,47.2000007629395,1,1
"4","2","fast","beh",88,15,34.9000015258789,0,1
"4","2","fast","beh",89,18,42.0999984741211,0,1
"4","2","fast","beh",90,9,30.1000003814697,1,0
"4","2","fast","beh",91,24,42.0999984741211,0,1
"4","2","fast","beh",92,15,39.7000007629395,0,1
"4","2","fast","beh",93,12,42.2000007629395,0,1
"4","2","fast","beh",94,27,44.7999992370605,0,1
"4","2","fast","beh",95,24,42.5999984741211,0,1
"4","2","fast","beh",96,27,45.2999992370605,0,1
"4","2","fast","beh",97,18,37.7999992370605,0,1
"4","2","fast","beh",98,6,31.6000003814697,1,0
"4","2","fast","beh",99,15,45.4000015258789,0,1
"4","2","fast","beh",100,9,34.5,0,0
"5","2","fast","beh",1,27,35,0,1
"5","2","fast","beh",2,9,32.9000015258789,1,0
"5","2","fast","beh",3,24,42.5,0,1
"5","2","fast","beh",4,18,37.5,0,0
"5","2","fast","beh",5,15,37.5,0,0
"5","2","fast","beh",6,15,45.5999984741211,1,1
"5","2","fast","beh",7,18,42.0999984741211,1,1
"5","2","fast","beh",8,12,31,0,0
"5","2","fast","beh",9,12,32.5,0,0
"5","2","fast","beh",10,12,35.9000015258789,0,0
"5","2","fast","beh",11,6,39.2000007629395,0,1
"5","2","fast","beh",12,15,42.2999992370605,0,1
"5","2","fast","beh",13,6,49.7999992370605,1,1
"5","2","fast","beh",14,6,48,1,1
"5","2","fast","beh",15,24,47.5999984741211,1,1
"5","2","fast","beh",16,15,48.7000007629395,1,1
"5","2","fast","beh",17,0,30.7000007629395,1,0
"5","2","fast","beh",18,27,40.2000007629395,0,1
"5","2","fast","beh",19,0,30.2999992370605,1,0
"5","2","fast","beh",20,15,41.2000007629395,0,1
"5","2","fast","beh",21,24,40.9000015258789,0,1
"5","2","fast","beh",22,24,47.7999992370605,1,1
"5","2","fast","beh",23,12,35.9000015258789,0,0
"5","2","fast","beh",24,12,45.4000015258789,0,1
"5","2","fast","beh",25,3,43.0999984741211,1,1
"5","2","fast","beh",26,9,46.2999992370605,1,1
"5","2","fast","beh",27,3,40.9000015258789,0,0
"5","2","fast","beh",28,12,49.5,1,1
"5","2","fast","beh",29,15,36.7999992370605,0,1
"5","2","fast","beh",30,6,39.2999992370605,0,1
"5","2","fast","beh",31,9,47.0999984741211,1,1
"5","2","fast","beh",32,0,32.2999992370605,1,1
"5","2","fast","beh",33,21,42,0,1
"5","2","fast","beh",34,18,41.7000007629395,0,1
"5","2","fast","beh",35,18,42.2000007629395,0,1
"5","2","fast","beh",36,12,46.9000015258789,1,1
"5","2","fast","beh",37,27,45.0999984741211,1,1
"5","2","fast","beh",38,18,44.9000015258789,0,1
"5","2","fast","beh",39,6,37.2999992370605,1,0
"5","2","fast","beh",40,21,46.2999992370605,1,1
"5","2","fast","beh",41,6,34.9000015258789,1,0
"5","2","fast","beh",42,15,49.2999992370605,1,1
"5","2","fast","beh",43,24,46.9000015258789,1,1
"5","2","fast","beh",44,9,39.9000015258789,0,1
"5","2","fast","beh",45,3,31.2000007629395,0,1
"5","2","fast","beh",46,6,43.7000007629395,1,1
"5","2","fast","beh",47,6,43.4000015258789,1,1
"5","2","fast","beh",48,3,36.4000015258789,1,1
"5","2","fast","beh",49,3,31.2000007629395,1,0
"5","2","fast","beh",50,9,39.0999984741211,0,0
"5","2","fast","beh",51,6,32.0999984741211,0,0
"5","2","fast","beh",52,9,39.7999992370605,0,1
"5","2","fast","beh",53,9,40.0999984741211,0,1
"5","2","fast","beh",54,12,46.7999992370605,0,1
"5","2","fast","beh",55,18,45,0,1
"5","2","fast","beh",56,27,48.7000007629395,1,1
"5","2","fast","beh",57,9,40.9000015258789,1,1
"5","2","fast","beh",58,3,30.5,1,1
"5","2","fast","beh",59,15,43.4000015258789,0,1
"5","2","fast","beh",60,24,41.0999984741211,0,1
"5","2","fast","beh",61,15,43.7999992370605,0,1
"5","2","fast","beh",62,6,44.5999984741211,1,1
"5","2","fast","beh",63,9,46.4000015258789,0,1
"5","2","fast","beh",64,12,35.7999992370605,1,1
"5","2","fast","beh",65,12,42.2999992370605,1,1
"5","2","fast","beh",66,27,41.5,1,1
"5","2","fast","beh",67,12,32.2999992370605,0,0
"5","2","fast","beh",68,15,43.4000015258789,0,1
"5","2","fast","beh",69,15,35,0,1
"5","2","fast","beh",70,24,48,1,1
"5","2","fast","beh",71,15,35.5999984741211,0,1
"5","2","fast","beh",72,9,32.9000015258789,0,1
"5","2","fast","beh",73,9,47.7999992370605,1,1
"5","2","fast","beh",74,12,35.2999992370605,0,0
"5","2","fast","beh",75,24,40.7000007629395,0,1
"5","2","fast","beh",76,9,34.2999992370605,1,0
"5","2","fast","beh",77,6,38.0999984741211,1,1
"5","2","fast","beh",78,9,39.9000015258789,1,1
"5","2","fast","beh",79,18,44.7999992370605,0,1
"5","2","fast","beh",80,9,32.5,0,0
"5","2","fast","beh",81,3,34.5,1,0
"5","2","fast","beh",82,21,46.5999984741211,1,1
"5","2","fast","beh",83,3,40.9000015258789,1,1
"5","2","fast","beh",84,6,37,0,0
"5","2","fast","beh",85,27,42.0999984741211,1,1
"5","2","fast","beh",86,24,39.7999992370605,0,1
"5","2","fast","beh",87,6,30.7000007629395,1,0
"5","2","fast","beh",88,12,48.9000015258789,1,1
"5","2","fast","beh",89,24,47.0999984741211,1,1
"5","2","fast","beh",90,18,44,0,1
"5","2","fast","beh",91,18,44.2999992370605,0,1
"5","2","fast","beh",92,27,41.0999984741211,0,1
"5","2","fast","beh",93,27,48.7000007629395,1,1
"5","2","fast","beh",94,3,34,1,0
"5","2","fast","beh",95,6,43.7999992370605,1,1
"5","2","fast","beh",96,9,32.2000007629395,0,1
"5","2","fast","beh",97,12,47.5999984741211,0,1
"5","2","fast","beh",98,15,43.0999984741211,0,1
"5","2","fast","beh",99,3,33.7000007629395,0,0
"5","2","fast","beh",100,6,44.5999984741211,0,1
"6","2","fast","beh",1,27,35,0,0
"6","2","fast","beh",2,3,33.2000007629395,1,0
"6","2","fast","beh",3,24,41.2999992370605,1,1
"6","2","fast","beh",4,27,39.7999992370605,0,1
"6","2","fast","beh",5,24,38.7000007629395,0,1
"6","2","fast","beh",6,21,39,0,0
"6","2","fast","beh",7,6,31.2000007629395,1,0
"6","2","fast","beh",8,27,41.5999984741211,0,1
"6","2","fast","beh",9,21,44.4000015258789,1,1
"6","2","fast","beh",10,12,34.5,0,0
"6","2","fast","beh",11,21,35,0,0
"6","2","fast","beh",12,15,40.7999992370605,1,1
"6","2","fast","beh",13,27,42.5,1,1
"6","2","fast","beh",14,6,35.9000015258789,1,0
"6","2","fast","beh",15,27,40.0999984741211,0,1
"6","2","fast","beh",16,21,39.5,0,1
"6","2","fast","beh",17,27,41.4000015258789,0,1
"6","2","fast","beh",18,24,42.5,0,1
"6","2","fast","beh",19,21,36.0999984741211,0,1
"6","2","fast","beh",20,15,41.0999984741211,0,1
"6","2","fast","beh",21,24,46.4000015258789,1,1
"6","2","fast","beh",22,27,48.2999992370605,1,1
"6","2","fast","beh",23,0,32.4000015258789,1,0
"6","2","fast","beh",24,12,35.0999984741211,0,0
"6","2","fast","beh",25,18,40.0999984741211,0,1
"6","2","fast","beh",26,9,39.7999992370605,1,1
"6","2","fast","beh",27,15,38.4000015258789,0,1
